CAGR,AnnualVol,Sharpe,Sortino,MaxDrawdown,HitRatio,FinalMultiple,entry_buffer,entry_leverage,trailing_stop,cooldown,panic_threshold
1.4380158135892325,0.5735778307359802,1.8407001806802128,1.134805338361388,-0.18856015488195743,0.1101375,1.9703725093822386,0.992,1.4,0.08,144,-0.09
1.4380158135892325,0.5735778307359802,1.8407001806802128,1.134805338361388,-0.18856015488195743,0.1101375,1.9703725093822386,0.992,1.4,0.08,144,-0.07
1.5709523782474775,0.5704843929309621,1.9405830040560148,1.2056974074979434,-0.178349181653213,0.1101125,2.0516152329372677,0.992,1.4,0.08,144,-0.05
1.696318295112357,0.5548915244649095,2.0651562195654747,1.2747455839954585,-0.18856015488196298,0.1081875,2.1273156344042508,0.992,1.4,0.08,288,-0.09
1.696318295112357,0.5548915244649095,2.0651562195654747,1.2747455839954585,-0.18856015488196298,0.1081875,2.1273156344042508,0.992,1.4,0.08,288,-0.07
1.8433392001366524,0.5516932395964392,2.1700921471441483,1.3511349902527026,-0.17834918165321334,0.1081625,2.2150294627170464,0.992,1.4,0.08,288,-0.05
1.2390146104869064,0.5490514844951336,1.7427585283752136,1.0578778813106955,-0.20949332295388123,0.104825,1.8467392366953248,0.992,1.4,0.08,432,-0.09
1.2390146104869064,0.5490514844951336,1.7427585283752136,1.0578778813106955,-0.20949332295388123,0.104825,1.8467392366953248,0.992,1.4,0.08,432,-0.07
1.3611003282573733,0.5458191493711084,1.8470433738746248,1.1310072417458603,-0.19129596706238028,0.1048,1.9228842928056156,0.992,1.4,0.08,432,-0.05
1.8257819438005711,0.5919961923163416,2.050822749951402,1.2733987544835221,-0.20571454260846866,0.111375,2.204612688802692,0.992,1.4,0.1,144,-0.09
1.8257819438005711,0.5919961923163416,2.050822749951402,1.2733987544835221,-0.20571454260846866,0.111375,2.204612688802692,0.992,1.4,0.1,144,-0.07
1.979862053530919,0.5889993649550261,2.1483329904900175,1.3436928703697275,-0.20571454260846866,0.11135,2.295513641982588,0.992,1.4,0.1,144,-0.05
2.007786745105474,0.589255605486431,2.1635357147459304,1.3376668497437363,-0.20571454260846855,0.11015,2.311866439760024,0.992,1.4,0.1,288,-0.09
2.007786745105474,0.589255605486431,2.1635357147459304,1.3376668497437363,-0.20571454260846855,0.11015,2.311866439760024,0.992,1.4,0.1,288,-0.07
2.1717909467559218,0.5862447180757367,2.2621321970095134,1.40898185164453,-0.20571454260846855,0.110125,2.4071896972492555,0.992,1.4,0.1,288,-0.05
1.4976570754749536,0.5837598488563683,1.86001480351328,1.1315541334226418,-0.20949332295387335,0.1067875,2.0069492252378285,0.992,1.4,0.1,432,-0.09
1.4976570754749536,0.5837598488563683,1.86001480351328,1.1315541334226418,-0.20949332295387335,0.1067875,2.0069492252378285,0.992,1.4,0.1,432,-0.07
1.6338456717331629,0.5807206269040194,1.9580662613975033,1.2001019400660409,-0.20571454260846966,0.1067625,2.0897000859601564,0.992,1.4,0.1,432,-0.05
1.507669803780959,0.6080013764830244,1.8164882026220452,1.0992688323256652,-0.24821104227912238,0.112425,2.0130692462620576,0.992,1.4,0.12,144,-0.09
1.507669803780959,0.6080013764830244,1.8164882026220452,1.0992688323256652,-0.24821104227912238,0.112425,2.0130692462620576,0.992,1.4,0.12,144,-0.07
1.6444043594609319,0.605083912367199,1.9100075624237363,1.1630098548008987,-0.24821104227912238,0.1124,2.096072448698374,0.992,1.4,0.12,144,-0.05
1.6691854314735641,0.6053333606561648,1.9249288171485976,1.159553240855062,-0.24821104227912216,0.1112,2.111004465765705,0.992,1.4,0.12,288,-0.09
1.6691854314735641,0.6053333606561648,1.9249288171485976,1.159553240855062,-0.24821104227912216,0.1112,2.111004465765705,0.992,1.4,0.12,288,-0.07
